energy,flux,snr,FWHM,time,f,distance,model
164.36732371538844,0.0001194979562623,6.7326791908946415,1.2240845555192963,15.0,0.4073570961366586,3.0,0
163.92217561717797,0.0001239074806039,6.581656515594861,1.7073697113532822,15.0,0.3965007889265572,3.0,0
164.25402179787798,0.0001187053364827,8.980973096857088,1.98899631456174,15.0,0.5005102440087871,3.0,0
164.02792571229688,0.0001235494546036,9.372527226689249,1.871512474707224,15.0,0.5090711253993913,3.0,0
166.11052738577277,7.276721471130828e-05,6.670470016681512,3.252473900915116,15.0,0.4871576862986371,4.0,0
165.89260561365447,6.858257041880025e-05,5.689761930552559,2.449771551307825,15.0,0.4379492665014179,4.0,0
166.5298183614597,7.141356622101243e-05,5.422655844186146,2.919094132577877,15.0,0.42095204857755,4.0,0
166.97601229051338,6.4705170418994e-05,6.902656018514911,2.7195742962770644,15.0,0.5143225572706838,4.0,0
166.2674001230313,7.062510948795768e-05,6.139623274369003,2.3759161454659288,15.0,0.4626350963467655,4.0,0
164.95658553805376,6.772356572448592e-05,6.5356363529006005,3.748982402021905,15.0,0.4889627663201168,4.0,0
166.08177348204995,6.6898435378516e-05,7.10589971314423,2.493601614631969,15.0,0.5133696332199477,4.0,0
165.83704265988743,6.907468747293773e-05,6.326706887677853,2.194698749437557,15.0,0.4765232410292787,4.0,0
164.53439609420732,7.251921847500668e-05,6.425741975795385,3.1873899534415315,15.0,0.4711661751692716,4.0,0
165.43980105295338,6.55578237811582e-05,7.580869348455711,3.046974280249181,15.0,0.5494198029095592,4.0,0
166.4149144580686,7.482374676767054e-05,7.314053773020715,2.502726324905363,15.0,0.5103241131649644,4.0,0
165.9804771278333,7.730256557409351e-05,4.302939962573903,1.5630956203513284,15.0,0.340091011967447,4.0,0
166.45983239037585,6.935979797270026e-05,5.922597491305448,2.5167534132849445,15.0,0.4516041240794097,4.0,0
165.97561349382482,7.140120951070791e-05,6.8455966465876505,3.1720784062015923,15.0,0.4935243266817349,4.0,0
167.02446687380814,7.7436780787429e-05,6.634371158442079,4.267371147214963,15.0,0.475921223678672,4.0,0
166.11840295718994,6.597851447964993e-05,5.842136602411768,2.943846238100549,15.0,0.456181925740678,4.0,0
164.9379148972214,6.7713717356961e-05,6.771224796206727,3.4474406545799128,15.0,0.4975630694432797,4.0,0
164.9896696115546,6.513432661199609e-05,7.146498057033631,3.1642781961318507,15.0,0.5278256295256998,4.0,0
166.67577585926466,6.863440674824357e-05,6.715377372949385,1.5100446495849589,15.0,0.4912056300457077,4.0,0
165.34257478137656,6.579728249164848e-05,5.405381860430722,3.628796119058103,15.0,0.4315235326476023,4.0,0
164.12442493763305,6.53728378813588e-05,6.922091378477453,2.5723585087271896,15.0,0.5155741070811393,4.0,0
167.0554303750385,4.10696767864287e-05,4.343066565945998,0.8003201944857755,15.0,0.4201079208370499,5.0,0
162.98990376854766,4.870978730380932e-05,4.110950665596544,2.181584398481567,15.0,0.396553256382015,5.0,0
166.46808432706464,4.520929318633243e-05,3.27837948138932,2.4837245698514825,15.0,0.3406942955832331,5.0,0
165.60979182430754,4.2100489560470566e-05,6.245801247918017,3.41263234121958,15.0,0.5608180019505086,5.0,0
166.3951344440795,4.1569889059261535e-05,5.741269042068483,1.2051882643870448,15.0,0.530233046285072,5.0,0
188.1815217095476,4.23507811532312e-05,1.6679385987291906,16.101344120957098,15.0,0.1968289714310827,5.0,0
165.36620602972997,4.253954287544529e-05,5.129573443169646,3.296122958875353,15.0,0.4857238361207965,5.0,0
165.53963404565565,4.586680222486781e-05,2.0654147344757123,1.963803000653662,15.0,0.2264589838114496,5.0,0
166.18608014285306,4.8766212567627495e-05,5.1107661044760135,2.6586719095474183,15.0,0.4635916602566756,5.0,0
165.52464241226454,4.238595182024987e-05,2.900609763331745,1.541745731514255,15.0,0.314781421093285,5.0,0
166.01494314037518,4.624528146631167e-05,5.189933397839068,1.6346904921362813,15.0,0.4826492263659074,5.0,0
165.63316715756136,4.61666867011781e-05,6.15366851708961,3.6075015392225818,15.0,0.5358631767939915,5.0,0
165.46564428086631,4.463571725580157e-05,6.299134288972094,2.4199253553275555,15.0,0.5501767252796977,5.0,0
165.97944736263383,5.249705065606496e-05,2.95051563697654,5.137034214534889,15.0,0.2934396360543906,5.0,0
165.19699045325194,4.506641597218672e-05,4.988855289994788,2.0149572730226204,15.0,0.4679496601781749,5.0,0
164.07501070547565,5.000360517026848e-05,5.507167614386636,1.5112974740508165,15.0,0.4810859591429446,5.0,0
165.5820261152688,4.687252569707768e-05,9.354473354839008,3.1503481064650294,15.0,0.6984470177140996,5.0,0
165.53491889141318,4.07071668331541e-05,5.089737298185685,1.6454135428293488,15.0,0.4863139178513492,5.0,0
166.74149594383258,4.379461687776846e-05,5.185353700016812,2.2358483396161044,15.0,0.4854382906901303,5.0,0
164.01171323149833,4.036789336686582e-05,2.590979707872902,2.2405161349547287,15.0,0.2935753934292648,5.0,0
164.970195959736,5.238458668850712e-05,4.65870352509546,1.790843245997832,15.0,0.4179825500943656,5.0,0
164.16395409505648,4.4563869731793394e-05,4.710004680191929,3.0129682733266945,15.0,0.4569550836687048,5.0,0
164.1665963217978,4.247868879146359e-05,4.525818225163081,2.397285808279888,15.0,0.4558736540694529,5.0,0
165.00044398699114,4.206221000809129e-05,5.204415396016861,3.3517886461156565,15.0,0.4958623318282235,5.0,0
165.23155023903078,4.509832422614618e-05,5.290006048681712,1.441904751829992,15.0,0.4827573044851028,5.0,0
165.44202438940417,3.901981552947362e-05,4.385519349165533,2.694815419343522,15.0,0.4477867343918866,5.0,0
164.99249407214674,5.119150153332379e-05,6.982920137563218,1.838179707194856,15.0,0.5557691243385471,5.0,0
165.39715590558708,4.5574517111273975e-05,5.1784431617218765,3.203044553125611,15.0,0.4765159867019248,5.0,0
165.08009265175198,4.5203744785680456e-05,4.905869379962682,1.1920239307599716,15.0,0.4592456687738479,5.0,0
164.33619389652353,4.302114553487445e-05,7.080986068948664,2.582853055611974,15.0,0.5980872180996062,5.0,0
164.46965653329886,4.338142759834965e-05,4.039017572460902,1.5639765356294597,15.0,0.4144451037698863,5.0,0
163.6790417830258,4.3912751824532286e-05,5.88813516289691,1.7215037050488848,15.0,0.5259070659953661,5.0,0
165.1896643372335,4.603876482391151e-05,6.308113276825335,1.81524995123844,15.0,0.5455473605883233,5.0,0
163.736580051918,4.183447529496129e-05,7.1094146826089,2.541923559281755,15.0,0.6086805842608616,5.0,0
165.0421566520501,4.399754873454397e-05,5.137335696460601,1.616275608877594,15.0,0.4826748562513865,5.0,0
163.5406737802295,4.443730037313369e-05,7.882688345714631,2.4704087961125265,15.0,0.6322218275707226,5.0,0
164.96664507520907,4.387344747812067e-05,2.6416834040634627,0.6404011046837169,15.0,0.2889693521731715,5.0,0
164.20785090204672,4.728905322203277e-05,4.0709400947548,0.5915750335035924,15.0,0.3928215670836086,5.0,0
164.1588170901101,4.232610327908407e-05,2.754504107322549,1.3220955688493945,15.0,0.3023672670629526,5.0,0
163.78067803058696,4.329269510006922e-05,4.707791304699647,2.391346138675137,15.0,0.4503822065006543,5.0,0
164.4094937707696,5.0903895858836e-05,4.978671591941079,2.4712276966249003,15.0,0.4480513595811933,5.0,0
164.79089664870645,4.53765356836714e-05,6.231078081903278,1.8423071111719267,15.0,0.5472665616228991,5.0,0
163.77025343011596,4.2943009656912347e-05,6.324078336459784,2.191782598246176,15.0,0.5588813520970157,5.0,0
164.7735510345267,4.2351111303877005e-05,3.9418823801064935,1.0326934552121732,15.0,0.4002738330476501,5.0,0
164.80004261931967,4.5688548429999846e-05,4.613953893658222,1.4816706245761049,15.0,0.4418363371090785,5.0,0
164.88960452277195,4.371076445815757e-05,6.233098587184857,1.303907772766716,15.0,0.5544385749174201,5.0,0
164.7015306267415,4.4252270770324506e-05,4.079575396335283,1.7397456218907572,15.0,0.4021817112891794,5.0,0
164.83096155277528,3.195943704278933e-05,4.9053665817665975,2.5686726370197546,15.0,0.5283612015875607,6.0,0
156.4861414409579,2.606783198444722e-05,0.7463186054688634,0.000529658811948,15.0,0.1169833328278013,6.0,0
166.226676191904,3.1341755947566694e-05,3.048894530463061,5.1341088046317545,15.0,0.3642872781004365,6.0,0
166.6065916125755,3.36703321974055e-05,3.34278835035449,2.329209083752084,15.0,0.385416097139702,6.0,0
169.15497432696122,3.2316271114531934e-05,2.163959884811408,0.0407862499761112,15.0,0.2735445632093778,6.0,0
166.0192898154741,3.152175893481287e-05,4.528364210253108,2.694829507846103,15.0,0.5023186426319146,6.0,0
163.26954524881663,2.790183068038841e-05,3.5435709557723274,5.465845695528742,15.0,0.4333816469350732,6.0,0
166.16312311648736,3.3492797398457814e-05,0.0210681685648363,0.1198302542513028,15.0,0.0031402511010936,6.0,0
164.4208162363946,2.9517979051338843e-05,6.864568542468186,4.447825611424814,15.0,0.6655155016507407,6.0,0
163.4423071902857,3.284889392541556e-05,4.7620233279464745,2.664659348605801,15.0,0.5047790756161179,6.0,0
155.1088270369066,2.9077931817817856e-05,3.850361569954878,1.872191285125752,15.0,0.4437671289993202,6.0,0
165.729095408093,2.7651496569634136e-05,5.885436682244226,3.97966352049215,15.0,0.6254824884457217,6.0,0
166.354279475203,3.0320601638718e-05,6.02728190362646,0.7058927994879702,15.0,0.6000563834884656,6.0,0
161.9081179724952,3.56232051786363e-05,3.691286210137753,2.9156991324249955,15.0,0.4043814083467207,6.0,0
160.04919873863517,2.9933191151629552e-05,2.4742358098326136,11.608789296248457,15.0,0.3115025058303462,6.0,0
163.5748526216432,2.750600250022573e-05,0.047625603437367,0.0682190589043191,15.0,0.007856173202611,6.0,0
175.11731620850628,2.3366651686515827e-05,2.240037538824284,18.9277923013305,15.0,0.3239218953147964,6.0,0
165.02648783558124,2.8238846500399896e-05,3.851817754211358,1.2432998151342456,15.0,0.4548180472101897,6.0,0
162.06564847046548,3.238988084623024e-05,5.203574232889964,7.064361106221131,15.0,0.5345710192652309,6.0,0
166.45569402286492,3.714173106669584e-05,4.65690236022878,2.1329918735011426,15.0,0.4795939396295136,6.0,0
163.98622579617523,3.560841378135854e-05,6.69906948986894,3.4466661874826525,15.0,0.6152866719812641,6.0,0
164.0,2.2627413032644604e-05,0.7631128215131714,3.0,15.0,0.1237139969476929,7.0,0
166.1322556767068,2.5480860544473435e-05,1.789627169734077,3.800328337111503,15.0,0.2609543889419318,7.0,0
166.32916759549738,2.277310487528164e-05,5.078839660483944,0.0197703961661335,15.0,0.5949121434628639,7.0,0
163.56600842830707,1.973078199925698e-05,3.1583162455616947,3.494104783006769,15.0,0.4545291661561044,7.0,0
164.98258688137437,1.894217906675692e-05,3.095897183683462,1.939949936589895,15.0,0.4470099773849559,7.0,0
161.5897502002254,2.7416290571962646e-05,2.24502675907282,10.032309252000696,15.0,0.3044646021583217,7.0,0
165.9658993698381,1.8913591833294286e-05,3.65592584750343,0.2146270460605187,15.0,0.5048827132143394,7.0,0
165.2714064237374,2.6626769030914635e-05,5.104838059629669,3.832922802722426,15.0,0.5763874715978858,7.0,0
165.36848513434964,2.058861711534018e-05,4.487887491804018,1.7522158456051888,15.0,0.5709904233206011,7.0,0
172.66027358456606,2.6140282158362285e-05,1.4643459357969406,0.0588103344184854,15.0,0.2152579681630512,7.0,0
164.62093034098314,1.6261856980357872e-05,5.716172762858167,5.948265605195534,15.0,0.7088782372862851,7.0,0
169.99901903595529,2.481557055237484e-05,2.4945358906453223,4.363131967805744,15.0,0.3535467863248117,7.0,0
165.49774492149052,2.08072165262802e-05,2.8746411353736336,1.0744696208842994,15.0,0.4066562404724507,7.0,0
166.4761177544265,2.2593087177041385e-05,4.495580707327414,4.893320312787924,15.0,0.5464580252424867,7.0,0
163.19970895382306,1.9038121415194803e-05,0.98054789434291,0.0086050330271923,15.0,0.1751250660456843,7.0,0
165.057130915803,2.404286481627345e-05,2.288362858186208,0.6740666561233052,15.0,0.3307530166580439,7.0,0
161.9593466579462,2.111788145568526e-05,3.1192665286777506,2.368469239756098,15.0,0.4467004125700752,7.0,0
160.3441773100985,1.7171989609272734e-05,1.8862079937834435,8.618024502094698,15.0,0.3260699756113948,7.0,0
163.6965011809391,2.275232814897416e-05,4.4204607682837125,3.238525111247617,15.0,0.541204108385881,7.0,0
166.41408539194214,2.2238352451990143e-05,4.053513195722126,1.0864407551147468,15.0,0.5164361635003796,7.0,0
163.6896346458877,2.219000710444892e-05,5.435074566116112,1.847883950150948,15.0,0.6382972510518781,7.0,0
163.5449447397782,2.116216135660227e-05,3.7433971541970217,0.3019824882941951,15.0,0.5015014253860759,7.0,0
165.04945222384185,2.429302818066773e-05,4.649746887997349,0.3903886777443384,15.0,0.5481560476567447,7.0,0
161.70562986489713,1.553072808082396e-05,2.6598898544851006,19.21928361901288,15.0,0.4267138013986513,7.0,0
166.10968203270784,2.397394252040237e-05,4.755276381045794,0.2078032205312197,15.0,0.5476375319462939,7.0,0
168.516997026896,1.793504711147915e-05,4.652658660890758,6.259546887790341,15.0,0.6015397976289658,7.0,0
165.02158799751274,2.451311624745462e-05,3.784340376855778,2.3308157418423625,15.0,0.4734494412513536,7.0,0
163.74619852479535,2.8513533058341533e-05,3.394055419756857,0.4857883056713996,15.0,0.4181213333405452,7.0,0
209.87038401324008,2.330136954846464e-05,1.2008368587941702,4.597438710406441,15.0,0.1829310233547013,7.0,0
163.5764654972463,2.9687569648679764e-05,7.041780593207506,2.9371268445742658,15.0,0.6741329504113768,7.0,0
164.11018136449144,2.647840642752238e-05,6.281828161012286,3.2299393010890896,15.0,0.6459908281996739,7.0,0
159.08697791975572,1.9713107787742008e-05,4.436823377385731,5.465654322438551,15.0,0.5648265858665297,7.0,0
164.06814421593643,2.582361539796528e-05,4.980938892484671,1.4363385523965255,15.0,0.55879531967301,7.0,0
163.84664320928488,2.8085511106293867e-05,6.295925303923683,3.967832273894164,15.0,0.6347566206110387,7.0,0
166.2091035050492,1.952188227618829e-05,3.109536015263364,3.895129487474557,15.0,0.4437524364680639,7.0,0
165.52803171124418,2.4433127451987283e-05,2.779052993113334,1.98798187820372,15.0,0.3786471425653849,7.0,0
166.76558637170146,1.5754606468731112e-05,3.764195327119885,0.9841425788200842,15.0,0.5768017291398618,7.0,0
164.65410097608432,2.665230415674286e-05,6.668290092368996,3.1685152369160146,15.0,0.6898331651486878,7.0,0
164.10591486197802,2.5255244918960023e-05,3.997398807095733,2.1875655917235526,15.0,0.4912770954545484,7.0,0
163.78597788213986,2.4989908263498748e-05,4.66951316349008,2.984424603522817,15.0,0.5376592252955817,7.0,0
166.56501938170516,2.2383012142201645e-05,4.949225250367011,0.3306723114343664,15.0,0.5794772728240998,7.0,0
164.68550173831522,2.2627453640588803e-05,3.4074689992442155,0.3528923107413536,15.0,0.4551348264582245,7.0,0
164.15417406132306,2.3699534886763345e-05,6.912070704601192,2.693286553740589,15.0,0.7365305554773283,7.0,0
164.67142589917825,2.685808721276144e-05,5.786513998675161,0.6922622516463889,15.0,0.6337942781580314,7.0,0
166.59516454483304,2.4407113968124684e-05,2.644146928417032,1.786618851207411,15.0,0.3622797637313649,7.0,0
164.80946345112514,2.5359176126913474e-05,8.27272006236659,2.3463540694522003,15.0,0.7850414797747295,7.0,0
162.63330344089746,2.0470030437049808e-05,5.842549423609418,2.983919126304091,15.0,0.6752623164158109,7.0,0
166.1740342316731,1.4539231107480042e-05,3.211969066224845,2.9188383012697625,15.0,0.5278673565600311,8.0,0
164.5691378297059,2.322697211496933e-05,2.5391823824131534,0.2381339654128058,15.0,0.3537234018780041,8.0,0
164.0,1.7409181858148704e-05,0.0,3.0,15.0,0.0,8.0,0
164.0,1.855896086951288e-05,0.4666790239546043,3.0,15.0,0.0884279992662386,8.0,0
163.46968469090314,1.7336641779403084e-05,4.021938877301984,2.924837373695909,15.0,0.5583599224571938,8.0,0
167.35366619115138,1.8195648055030857e-05,5.344370960085564,8.999846950203185,15.0,0.6549810440932545,8.0,0
166.31642591319783,1.4520240780886846e-05,1.2338803328894234,1.97815059027068,15.0,0.2471367223591519,8.0,0
161.89035211113108,2.016250567522497e-05,4.86723046083835,8.267950813370966,15.0,0.6055540160003934,8.0,0
153.42711338214477,2.1740350058908908e-05,3.1189290501069302,8.630385259657794,15.0,0.4207586525218381,8.0,0
